duplicate_group_id,row_ids,group_size,assigned_split,leakage_detected,image_paths_exist,notes
dup_group_71,"[1737, 2637]",2,Train,False,True,All paths resolved
singleton_1938,[1938],1,Test,False,True,All paths resolved
singleton_2331,[2331],1,Train,False,True,All paths resolved
singleton_3356,[3356],1,Test,False,True,All paths resolved
singleton_2138,[2138],1,Val,False,True,All paths resolved
singleton_1407,[1407],1,Val,False,True,All paths resolved
singleton_981,[981],1,Train,False,True,All paths resolved
singleton_3394,[3394],1,Test,False,True,All paths resolved
singleton_725,[725],1,Train,False,True,All paths resolved
singleton_199,[199],1,Test,False,True,All paths resolved
singleton_2225,[2225],1,Test,False,True,All paths resolved
singleton_1083,[1083],1,Test,False,True,All paths resolved
singleton_1689,[1689],1,Test,False,True,All paths resolved
singleton_248,[248],1,Val,False,True,All paths resolved
singleton_975,[975],1,Train,False,True,All paths resolved
singleton_483,[483],1,Train,False,True,All paths resolved
singleton_1379,[1379],1,Train,False,True,All paths resolved
singleton_257,[257],1,Train,False,True,All paths resolved
singleton_2178,[2178],1,Val,False,True,All paths resolved
singleton_3711,[3711],1,Train,False,True,All paths resolved
singleton_347,[347],1,Train,False,True,All paths resolved
singleton_1248,[1248],1,Train,False,True,All paths resolved
dup_group_277,"[3685, 3687, 3689]",3,Train,False,True,All paths resolved
singleton_1306,[1306],1,Train,False,True,All paths resolved
singleton_2007,[2007],1,Train,False,True,All paths resolved
singleton_1375,[1375],1,Test,False,True,All paths resolved
singleton_1422,[1422],1,Train,False,True,All paths resolved
singleton_41,[41],1,Val,False,True,All paths resolved
singleton_1673,[1673],1,Train,False,True,All paths resolved
singleton_149,[149],1,Train,False,True,All paths resolved
singleton_1952,[1952],1,Train,False,True,All paths resolved
singleton_2795,[2795],1,Val,False,True,All paths resolved
singleton_815,[815],1,Train,False,True,All paths resolved
singleton_2455,[2455],1,Train,False,True,All paths resolved
dup_group_193,"[2426, 3341]",2,Val,False,True,All paths resolved
dup_group_251,"[2996, 3046]",2,Train,False,True,All paths resolved
singleton_1223,[1223],1,Train,False,True,All paths resolved
singleton_2215,[2215],1,Val,False,True,All paths resolved
singleton_411,[411],1,Train,False,True,All paths resolved
singleton_1941,[1941],1,Train,False,True,All paths resolved
singleton_2204,[2204],1,Train,False,True,All paths resolved
dup_group_242,"[2942, 3268]",2,Train,False,True,All paths resolved
singleton_249,[249],1,Test,False,True,All paths resolved
singleton_3188,[3188],1,Train,False,True,All paths resolved
singleton_2606,[2606],1,Test,False,True,All paths resolved
singleton_361,[361],1,Train,False,True,All paths resolved
singleton_991,[991],1,Train,False,True,All paths resolved
singleton_1598,[1598],1,Test,False,True,All paths resolved
singleton_1675,[1675],1,Test,False,True,All paths resolved
singleton_974,[974],1,Test,False,True,All paths resolved
singleton_1877,[1877],1,Train,False,True,All paths resolved
dup_group_272,"[3019, 3068]",2,Train,False,True,All paths resolved
dup_group_70,"[1735, 2635]",2,Test,False,True,All paths resolved
singleton_1866,[1866],1,Train,False,True,All paths resolved
singleton_2228,[2228],1,Test,False,True,All paths resolved
singleton_3624,[3624],1,Train,False,True,All paths resolved
singleton_434,[434],1,Val,False,True,All paths resolved
singleton_243,[243],1,Val,False,True,All paths resolved
singleton_61,[61],1,Train,False,True,All paths resolved
singleton_1153,[1153],1,Test,False,True,All paths resolved
singleton_1128,[1128],1,Test,False,True,All paths resolved
singleton_256,[256],1,Train,False,True,All paths resolved
singleton_1695,[1695],1,Train,False,True,All paths resolved
singleton_1953,[1953],1,Val,False,True,All paths resolved
dup_group_276,"[3630, 3668]",2,Train,False,True,All paths resolved
singleton_2356,[2356],1,Test,False,True,All paths resolved
singleton_857,[857],1,Train,False,True,All paths resolved
singleton_1930,[1930],1,Test,False,True,All paths resolved
singleton_1652,[1652],1,Train,False,True,All paths resolved
singleton_18,[18],1,Train,False,True,All paths resolved
singleton_659,[659],1,Train,False,True,All paths resolved
singleton_1324,[1324],1,Train,False,True,All paths resolved
singleton_2170,[2170],1,Val,False,True,All paths resolved
singleton_105,[105],1,Train,False,True,All paths resolved
singleton_679,[679],1,Test,False,True,All paths resolved
singleton_712,[712],1,Train,False,True,All paths resolved
singleton_358,[358],1,Train,False,True,All paths resolved
singleton_2978,[2978],1,Train,False,True,All paths resolved
singleton_2340,[2340],1,Train,False,True,All paths resolved
dup_group_275,"[3455, 3456]",2,Train,False,True,All paths resolved
singleton_1240,[1240],1,Train,False,True,All paths resolved
singleton_1923,[1923],1,Val,False,True,All paths resolved
singleton_1469,[1469],1,Val,False,True,All paths resolved
singleton_1926,[1926],1,Test,False,True,All paths resolved
singleton_3071,[3071],1,Test,False,True,All paths resolved
singleton_3541,[3541],1,Train,False,True,All paths resolved
singleton_3738,[3738],1,Test,False,True,All paths resolved
singleton_1708,[1708],1,Train,False,True,All paths resolved
singleton_240,[240],1,Train,False,True,All paths resolved
singleton_906,[906],1,Train,False,True,All paths resolved
singleton_963,[963],1,Val,False,True,All paths resolved
singleton_93,[93],1,Train,False,True,All paths resolved
singleton_129,[129],1,Train,False,True,All paths resolved
singleton_59,[59],1,Train,False,True,All paths resolved
singleton_394,[394],1,Train,False,True,All paths resolved
singleton_1143,[1143],1,Test,False,True,All paths resolved
singleton_504,[504],1,Train,False,True,All paths resolved
singleton_3710,[3710],1,Train,False,True,All paths resolved
singleton_2968,[2968],1,Train,False,True,All paths resolved
singleton_1606,[1606],1,Train,False,True,All paths resolved
singleton_872,[872],1,Train,False,True,All paths resolved
singleton_2143,[2143],1,Train,False,True,All paths resolved
singleton_1654,[1654],1,Test,False,True,All paths resolved
singleton_939,[939],1,Train,False,True,All paths resolved
singleton_1988,[1988],1,Test,False,True,All paths resolved
singleton_3518,[3518],1,Train,False,True,All paths resolved
singleton_2174,[2174],1,Train,False,True,All paths resolved
singleton_1389,[1389],1,Train,False,True,All paths resolved
singleton_2461,[2461],1,Train,False,True,All paths resolved
singleton_2589,[2589],1,Train,False,True,All paths resolved
singleton_3568,[3568],1,Train,False,True,All paths resolved
singleton_3643,[3643],1,Test,False,True,All paths resolved
singleton_845,[845],1,Train,False,True,All paths resolved
singleton_1453,[1453],1,Train,False,True,All paths resolved
singleton_636,[636],1,Train,False,True,All paths resolved
singleton_2016,[2016],1,Train,False,True,All paths resolved
singleton_3599,[3599],1,Train,False,True,All paths resolved
singleton_2189,[2189],1,Val,False,True,All paths resolved
singleton_2962,[2962],1,Train,False,True,All paths resolved
singleton_2981,[2981],1,Train,False,True,All paths resolved
singleton_1327,[1327],1,Train,False,True,All paths resolved
dup_group_21,"[538, 539]",2,Train,False,True,All paths resolved
singleton_648,[648],1,Test,False,True,All paths resolved
singleton_226,[226],1,Test,False,True,All paths resolved
singleton_1208,[1208],1,Train,False,True,All paths resolved
singleton_3034,[3034],1,Train,False,True,All paths resolved
singleton_2325,[2325],1,Train,False,True,All paths resolved
singleton_2933,[2933],1,Train,False,True,All paths resolved
singleton_1313,[1313],1,Train,False,True,All paths resolved
singleton_972,[972],1,Train,False,True,All paths resolved
singleton_1430,[1430],1,Train,False,True,All paths resolved
singleton_2815,[2815],1,Train,False,True,All paths resolved
dup_group_62,"[1726, 2626]",2,Test,False,True,All paths resolved
singleton_1799,[1799],1,Train,False,True,All paths resolved
singleton_756,[756],1,Val,False,True,All paths resolved
singleton_849,[849],1,Train,False,True,All paths resolved
singleton_2508,[2508],1,Train,False,True,All paths resolved
singleton_2540,[2540],1,Test,False,True,All paths resolved
singleton_3576,[3576],1,Test,False,True,All paths resolved
singleton_495,[495],1,Train,False,True,All paths resolved
singleton_3717,[3717],1,Train,False,True,All paths resolved
singleton_2052,[2052],1,Train,False,True,All paths resolved
singleton_619,[619],1,Train,False,True,All paths resolved
singleton_3628,[3628],1,Train,False,True,All paths resolved
singleton_2342,[2342],1,Test,False,True,All paths resolved
singleton_3473,[3473],1,Train,False,True,All paths resolved
singleton_885,[885],1,Train,False,True,All paths resolved
singleton_108,[108],1,Train,False,True,All paths resolved
singleton_1880,[1880],1,Train,False,True,All paths resolved
singleton_2166,[2166],1,Train,False,True,All paths resolved
singleton_2803,[2803],1,Train,False,True,All paths resolved
singleton_2074,[2074],1,Train,False,True,All paths resolved
dup_group_106,"[1775, 3120]",2,Train,False,True,All paths resolved
singleton_2694,[2694],1,Train,False,True,All paths resolved
singleton_2205,[2205],1,Train,False,True,All paths resolved
singleton_1150,[1150],1,Test,False,True,All paths resolved
singleton_132,[132],1,Train,False,True,All paths resolved
dup_group_113,"[1785, 3128]",2,Train,False,True,All paths resolved
singleton_2368,[2368],1,Train,False,True,All paths resolved
singleton_211,[211],1,Test,False,True,All paths resolved
singleton_1969,[1969],1,Train,False,True,All paths resolved
singleton_3195,[3195],1,Train,False,True,All paths resolved
singleton_2539,[2539],1,Val,False,True,All paths resolved
singleton_1700,[1700],1,Train,False,True,All paths resolved
singleton_209,[209],1,Train,False,True,All paths resolved
singleton_930,[930],1,Train,False,True,All paths resolved
singleton_3365,[3365],1,Train,False,True,All paths resolved
singleton_1834,[1834],1,Val,False,True,All paths resolved
singleton_9,[9],1,Val,False,True,All paths resolved
singleton_1821,[1821],1,Train,False,True,All paths resolved
singleton_517,[517],1,Test,False,True,All paths resolved
singleton_3478,[3478],1,Train,False,True,All paths resolved
singleton_133,[133],1,Test,False,True,All paths resolved
singleton_2070,[2070],1,Train,False,True,All paths resolved
singleton_3572,[3572],1,Train,False,True,All paths resolved
singleton_551,[551],1,Train,False,True,All paths resolved
singleton_2268,[2268],1,Train,False,True,All paths resolved
singleton_2453,[2453],1,Train,False,True,All paths resolved
singleton_39,[39],1,Train,False,True,All paths resolved
singleton_2961,[2961],1,Val,False,True,All paths resolved
singleton_1887,[1887],1,Train,False,True,All paths resolved
singleton_3490,[3490],1,Train,False,True,All paths resolved
singleton_2839,[2839],1,Train,False,True,All paths resolved
singleton_50,[50],1,Test,False,True,All paths resolved
singleton_2597,[2597],1,Train,False,True,All paths resolved
singleton_1931,[1931],1,Test,False,True,All paths resolved
singleton_1079,[1079],1,Train,False,True,All paths resolved
singleton_3653,[3653],1,Train,False,True,All paths resolved
singleton_2599,[2599],1,Val,False,True,All paths resolved
singleton_2351,[2351],1,Train,False,True,All paths resolved
singleton_1423,[1423],1,Test,False,True,All paths resolved
singleton_883,[883],1,Train,False,True,All paths resolved
singleton_1483,[1483],1,Train,False,True,All paths resolved
singleton_1638,[1638],1,Val,False,True,All paths resolved
singleton_40,[40],1,Train,False,True,All paths resolved
singleton_3452,[3452],1,Train,False,True,All paths resolved
singleton_1356,[1356],1,Train,False,True,All paths resolved
singleton_3707,[3707],1,Train,False,True,All paths resolved
singleton_610,[610],1,Train,False,True,All paths resolved
singleton_3076,[3076],1,Val,False,True,All paths resolved
singleton_3632,[3632],1,Train,False,True,All paths resolved
singleton_729,[729],1,Train,False,True,All paths resolved
singleton_262,[262],1,Train,False,True,All paths resolved
singleton_1573,[1573],1,Val,False,True,All paths resolved
singleton_2528,[2528],1,Train,False,True,All paths resolved
singleton_2511,[2511],1,Val,False,True,All paths resolved
singleton_1363,[1363],1,Train,False,True,All paths resolved
singleton_943,[943],1,Test,False,True,All paths resolved
singleton_2846,[2846],1,Train,False,True,All paths resolved
dup_group_65,"[1729, 2629]",2,Train,False,True,All paths resolved
singleton_2024,[2024],1,Train,False,True,All paths resolved
singleton_3562,[3562],1,Val,False,True,All paths resolved
singleton_1405,[1405],1,Train,False,True,All paths resolved
singleton_3402,[3402],1,Train,False,True,All paths resolved
singleton_633,[633],1,Train,False,True,All paths resolved
singleton_306,[306],1,Train,False,True,All paths resolved
singleton_1535,[1535],1,Val,False,True,All paths resolved
singleton_25,[25],1,Val,False,True,All paths resolved
singleton_680,[680],1,Train,False,True,All paths resolved
singleton_1021,[1021],1,Train,False,True,All paths resolved
singleton_2765,[2765],1,Train,False,True,All paths resolved
singleton_1038,[1038],1,Train,False,True,All paths resolved
singleton_3077,[3077],1,Test,False,True,All paths resolved
singleton_131,[131],1,Val,False,True,All paths resolved
singleton_1301,[1301],1,Train,False,True,All paths resolved
singleton_1367,[1367],1,Train,False,True,All paths resolved
singleton_277,[277],1,Train,False,True,All paths resolved
singleton_1316,[1316],1,Train,False,True,All paths resolved
dup_group_139,"[1819, 3160]",2,Train,False,True,All paths resolved
singleton_2944,[2944],1,Train,False,True,All paths resolved
singleton_3286,[3286],1,Train,False,True,All paths resolved
singleton_913,[913],1,Train,False,True,All paths resolved
dup_group_151,"[1882, 1886]",2,Train,False,True,All paths resolved
singleton_2199,[2199],1,Train,False,True,All paths resolved
dup_group_22,"[716, 855]",2,Train,False,True,All paths resolved
singleton_579,[579],1,Train,False,True,All paths resolved
singleton_1406,[1406],1,Train,False,True,All paths resolved
singleton_217,[217],1,Test,False,True,All paths resolved
dup_group_93,"[1761, 2659]",2,Train,False,True,All paths resolved
