query_set,query_id,query_text,ground_truth_row,ground_truth_caption,source,subclause,category,bm25_rank,bge_rank,m7_rank,clip_rank,ocr_rank,colpali_rank,reranker_rank_if_available,bm25_mrr,bge_mrr,m7_mrr,clip_mrr,ocr_mrr,colpali_mrr,reason_for_selection,thesis_lesson,confidence_of_case,rank_missing_reason
Q2,q2_356,What is the LTE packet structure showing the relationship between PDCP packets and Transport Blocks?,356,LTE packet structure relating PDCP packets to Transport Blocks,TR 33.853,6.4.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_357,What is the format of the PDCP data PDU as specified in TS331?,357,PDCP data PDU format (refer to TS38.331),TR 33.853,6.9.3,F. Visual Failure,4,1,2,97,2,>100,NA,0.25,1.0,0.5,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_358,What is the format of the PDCP data PDU as specified in TS33.381?,358,PDCP data PDU format (refer to TS38.331),TR 33.853,6.9.3,F. Visual Failure,5,1,3,>100,1,>100,NA,0.2,1.0,0.3333333333333333,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_359,What is the diagram showing regarding handover restrictions in 3GPP?,359,Restricting handovers to RAN nodes that don't support UP IP,TR 33.853,6.18.3,H. Final Failure,>100,88,>100,>100,15,>100,NA,0.0,0.0,0.0,0.0,0.0,0.0,No top text baseline solves this,Query-context mismatch or extreme ambiguity.,High,
Q2,q2_360,What is the process of interworking handover from EPS to 5GS?,360,Interworking handover from EPS to 5GS,TR 33.853,6.21.3.1.1,F. Visual Failure,1,1,2,>100,3,>100,NA,1.0,1.0,0.5,0.0,0.3333333333333333,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_361,What is the S1 handover process in 3GPP standards?,361,S1 handover,TR 33.853,6.22.3.1.1,F. Visual Failure,1,2,2,>100,17,>100,NA,1.0,0.5,0.5,0.0,0.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_362,What is the process for interworking handover from 5GS to EPS?,362,Interworking handover from 5GS to EPS,TR 33.853,6.24.3.1.1,B. M7 Helps,2,2,1,>100,2,>100,NA,0.5,0.5,1.0,0.0,0.5,0.0,M7 strictly improves rank over single baselines,Lexical and semantic signals complement each other.,High,
Q2,q2_362,What is the process for interworking handover from 5GS to EPS?,362,Interworking handover from 5GS to EPS,TR 33.853,6.24.3.1.1,F. Visual Failure,2,2,1,>100,2,>100,NA,0.5,0.5,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_363,What is the process for generating KAF from KAKMA?,363,KAF generation from KAKMA,TS 33.535,6.2,A. Easy Success,1,1,1,35,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_364,What is the control plane based architecture in 3GPP?,364,Control Plane based architecture,TR 33.847,4.1.2,A. Easy Success,1,1,1,>100,21,64,NA,1.0,1.0,1.0,0.0,0.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_364,What is the control plane based architecture in 3GPP?,364,Control Plane based architecture,TR 33.847,4.1.2,F. Visual Failure,1,1,1,>100,21,64,NA,1.0,1.0,1.0,0.0,0.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_365,What is the user plane based architecture in 3GPP?,365,User Plane based architecture,TR 33.847,4.1.3,A. Easy Success,1,1,1,>100,44,>100,NA,1.0,1.0,1.0,0.0,0.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_365,What is the user plane based architecture in 3GPP?,365,User Plane based architecture,TR 33.847,4.1.3,F. Visual Failure,1,1,1,>100,44,>100,NA,1.0,1.0,1.0,0.0,0.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_366,What is the user plane architecture for ProSe?,366,User Plane architecture for ProSe,TR 33.847,5.9.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_366,What is the user plane architecture for ProSe?,366,User Plane architecture for ProSe,TR 33.847,5.9.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_367,What is the procedural call flow for key management in 5G ProSe?,367,Procedural call flow for key management in 5G ProSe,TR 33.847,6.1.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_367,What is the procedural call flow for key management in 5G ProSe?,367,Procedural call flow for key management in 5G ProSe,TR 33.847,6.1.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_368,What is the open discovery security procedure in 3GPP standards?,368,Open discovery security procedure,TR 33.847,6.3.2,A. Easy Success,1,1,1,>100,4,>100,NA,1.0,1.0,1.0,0.0,0.25,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_368,What is the open discovery security procedure in 3GPP standards?,368,Open discovery security procedure,TR 33.847,6.3.2,F. Visual Failure,1,1,1,>100,4,>100,NA,1.0,1.0,1.0,0.0,0.25,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_369,What is the model for the restricted discovery security procedure in 3GPP?,369,Model A restricted discovery security procedure,TR 33.847,6.4.2.1,A. Easy Success,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_369,What is the model for the restricted discovery security procedure in 3GPP?,369,Model A restricted discovery security procedure,TR 33.847,6.4.2.1,F. Visual Failure,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_370,What is the model B restricted discovery security procedure in 3GPP?,370,Model B restricted discovery security procedure,TR 33.847,6.4.2.2,A. Easy Success,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_370,What is the model B restricted discovery security procedure in 3GPP?,370,Model B restricted discovery security procedure,TR 33.847,6.4.2.2,F. Visual Failure,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_371,What procedures are defined for key management in ProSe UE-to-Network Relay?,371,Procedures for key management in ProSe UE-to-Network Relay,TR 33.847,6.6.2,A. Easy Success,1,1,1,>100,7,>100,NA,1.0,1.0,1.0,0.0,0.14285714285714285,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_371,What procedures are defined for key management in ProSe UE-to-Network Relay?,371,Procedures for key management in ProSe UE-to-Network Relay,TR 33.847,6.6.2,F. Visual Failure,1,1,1,>100,7,>100,NA,1.0,1.0,1.0,0.0,0.14285714285714285,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_372,What is the security protection mechanism for UE-to-UE relay using asymmetric cryptography?,372,Security protection via UE-to-UE Relay using asymmetric cryptography,TR 33.847,6.8.2.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_372,What is the security protection mechanism for UE-to-UE relay using asymmetric cryptography?,372,Security protection via UE-to-UE Relay using asymmetric cryptography,TR 33.847,6.8.2.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_373,What is the procedure for authorization and security with UE-to-Network relay using Remote?,373,Procedure for Authorization and security with UE-to-Network relay using Remote,TR 33.847,6.10.2.1,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_373,What is the procedure for authorization and security with UE-to-Network relay using Remote?,373,Procedure for Authorization and security with UE-to-Network relay using Remote,TR 33.847,6.10.2.1,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_374,What is the procedure for authorization and security with UE-to-Network relay using 5G native technology?,374,Procedure for Authorization and security with UE-to-Network relay using 5G native,TR 33.847,6.10.2.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_374,What is the procedure for authorization and security with UE-to-Network relay using 5G native technology?,374,Procedure for Authorization and security with UE-to-Network relay using 5G native,TR 33.847,6.10.2.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_375,What is the key hierarchy for a PC5 unicast link with UE to Network relay?,375,Key Hierarchy for PC5 unicast link with UE to Network relay,TR 33.847,6.10.2.3,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_375,What is the key hierarchy for a PC5 unicast link with UE to Network relay?,375,Key Hierarchy for PC5 unicast link with UE to Network relay,TR 33.847,6.10.2.3,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_376,What is the privacy handling process for Layer-3 based UE-to-UE Relay in 3GPP?,376,Privacy handling for Layer-3 based UE-to-UE Relay,TR 33.847,6.12.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_376,What is the privacy handling process for Layer-3 based UE-to-UE Relay in 3GPP?,376,Privacy handling for Layer-3 based UE-to-UE Relay,TR 33.847,6.12.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_378,What is the secondary authentication procedure for a Remote UE before setting up the PC5 link?,378,Secondary authentication procedure for a Remote UE (before PC5 link setup),TR 33.847,6.13.2.2,F. Visual Failure,1,2,2,>100,3,>100,NA,1.0,0.5,0.5,0.0,0.3333333333333333,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_379,What procedures are defined for key management in ProSe UE-to-Network Relay based on primary?,379,Procedures for key management in ProSe UE-to-Network Relay based on primary,TR 33.847,6.15.2,A. Easy Success,1,1,1,>100,3,44,NA,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_380,What is the process for authorization and secure PC5 link establishment in UE-to-network relay?,380,Authorization and secure PC5 link establishment procedure for UE-to-network relay,TR 33.847,6.18.2,A. Easy Success,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_380,What is the process for authorization and secure PC5 link establishment in UE-to-network relay?,380,Authorization and secure PC5 link establishment procedure for UE-to-network relay,TR 33.847,6.18.2,F. Visual Failure,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_381,What is the control-plane protocol stack in 3GPP standards?,381,Control-plane protocol stack,TR 33.847,6.19.2.2,A. Easy Success,1,1,1,>100,9,>100,NA,1.0,1.0,1.0,0.0,0.1111111111111111,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_381,What is the control-plane protocol stack in 3GPP standards?,381,Control-plane protocol stack,TR 33.847,6.19.2.2,F. Visual Failure,1,1,1,>100,9,>100,NA,1.0,1.0,1.0,0.0,0.1111111111111111,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_382,What is the secure PC5 link establishment procedure for UE-to-network relay?,382,Secure PC5 link establishment procedure for UE-to-network relay,TR 33.847,6.20.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_382,What is the secure PC5 link establishment procedure for UE-to-network relay?,382,Secure PC5 link establishment procedure for UE-to-network relay,TR 33.847,6.20.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_383,What is the procedure for establishing a PC5 link with L3 UE-to-Network relay using an S-?,383,Procedure for PC5 link establishment with L3 UE-to-Network relay to use an S-,TR 33.847,6.24.2.1,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_383,What is the procedure for establishing a PC5 link with L3 UE-to-Network relay using an S-?,383,Procedure for PC5 link establishment with L3 UE-to-Network relay to use an S-,TR 33.847,6.24.2.1,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_384,What is the procedure for NSSAA of a Remote UE connecting via L3 UE-to-Network relay?,384,Procedure for NSSAA of Remote UE connecting via L3 UE-to-Network relay ,TR 33.847,6.24.2.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_384,What is the procedure for NSSAA of a Remote UE connecting via L3 UE-to-Network relay?,384,Procedure for NSSAA of Remote UE connecting via L3 UE-to-Network relay ,TR 33.847,6.24.2.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_385,What is the procedure for AAA-S triggered authorization revocation to use S-NSSAI?,385,Procedure for AAA-S triggered Authorization Revocation to use S-NSSAI for,TR 33.847,6.24.2.3,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q2,q2_385,What is the procedure for AAA-S triggered authorization revocation to use S-NSSAI?,385,Procedure for AAA-S triggered Authorization Revocation to use S-NSSAI for,TR 33.847,6.24.2.3,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q2,q2_386,What is the procedure for AAA-S triggered authorization revocation to use S-NSSAI for relay?,386,Procedure for AAA-S triggered Authorization Revocation to use S-NSSAI for Relay,TR 33.847,6.24.2.3,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
