query_set,query_idx,ground_truth_row,rank,top_1_pred
Q2,2919,2919,-1,2167
Q2,2920,2920,80,1379
Q2,2921,2921,-1,2167
Q2,2922,2922,-1,1379
Q2,2923,2923,-1,1379
Q2,2924,2924,-1,1379
Q2,2925,2925,-1,2892
Q2,2926,2926,-1,1379
Q2,2927,2927,-1,3059
Q2,2928,2928,-1,2167
Q2,2929,2929,-1,2167
Q2,2930,2930,-1,2167
Q2,2931,2931,50,2393
Q2,2932,2932,-1,3308
Q2,2933,2933,14,2391
Q2,2934,2934,-1,2393
Q2,2935,2935,6,2391
Q2,2936,2936,-1,2391
Q2,2937,2937,-1,2393
Q2,2938,2938,49,3308
Q2,2939,2939,-1,3308
Q2,2940,2940,2,3265
Q2,2941,2941,22,2706
Q2,2942,2942,-1,3344
Q2,2943,2943,-1,3104
Q2,2944,2944,-1,3104
Q2,2945,2945,-1,752
Q2,2946,2946,-1,24
Q2,2947,2947,-1,3261
Q2,2948,2948,-1,2988
Q2,2949,2949,88,1235
Q2,2950,2950,-1,1830
Q2,2951,2951,35,1830
Q2,2952,2952,-1,3007
Q2,2953,2953,-1,3062
Q2,2954,2954,-1,2988
Q2,2955,2955,-1,3306
Q2,2956,2956,-1,3060
Q2,2957,2957,-1,3038
Q2,2958,2958,-1,2391
Q2,2959,2959,-1,1580
Q2,2960,2960,13,1169
Q2,2961,2961,-1,1919
Q2,2962,2962,-1,2706
Q2,2963,2963,-1,1945
Q2,2964,2964,10,2968
Q2,2965,2965,1,2965
Q2,2966,2966,-1,1303
Q2,2967,2967,-1,2572
Q2,2968,2968,1,2968
Q2,2969,2969,-1,2380
Q2,2970,2970,-1,1945
Q2,2971,2971,-1,2964
Q2,2972,2972,2,2382
Q2,2973,2973,-1,2380
Q2,2974,2974,-1,2972
Q2,2975,2975,23,2980
Q2,2976,2976,-1,1105
Q2,2977,2977,-1,1105
Q2,2978,2978,14,2206
Q2,2979,2979,-1,1105
Q2,2980,2980,2,2968
Q2,2981,2981,-1,3287
Q2,2982,2982,-1,3276
Q2,2983,2983,-1,2239
Q2,2984,2984,-1,2903
Q2,2985,2985,-1,685
Q2,2986,2986,-1,3239
Q2,2987,2987,-1,685
Q2,2988,2988,-1,2903
Q2,2989,2989,-1,1331
Q2,2990,2990,-1,3067
Q2,2991,2991,-1,3064
Q2,2992,2992,-1,284
Q2,2993,2993,-1,705
Q2,2994,2994,86,1826
Q2,2995,2995,-1,1125
Q2,2996,2996,15,274
Q2,2997,2997,-1,274
Q2,2998,2998,-1,1826
Q2,2999,2999,-1,1888
Q2,3000,3000,-1,24
Q2,3001,3001,4,3038
Q2,3002,3002,-1,3038
Q2,3003,3003,40,2988
Q2,3004,3004,26,2988
Q2,3005,3005,-1,3038
Q2,3006,3006,43,2999
Q2,3007,3007,11,3438
Q2,3008,3008,-1,1383
Q2,3009,3009,-1,1125
Q2,3010,3010,4,912
Q2,3011,3011,-1,2048
Q2,3012,3012,16,3277
Q2,3013,3013,18,3281
Q2,3014,3014,45,24
Q2,3015,3015,13,24
Q2,3016,3016,-1,913
Q2,3017,3017,5,912
Q2,3018,3018,43,3194
Q2,3019,3019,-1,913
Q2,3020,3020,-1,2690
Q2,3021,3021,-1,2014
Q2,3022,3022,37,1178
Q2,3023,3023,-1,2412
Q2,3024,3024,51,1945
Q2,3025,3025,27,1893
Q2,3026,3026,-1,1918
Q2,3027,3027,-1,2321
Q2,3028,3028,37,709
Q2,3029,3029,-1,709
Q2,3030,3030,-1,284
Q2,3031,3031,-1,2239
Q2,3032,3032,-1,284
Q2,3033,3033,-1,1105
Q2,3034,3034,-1,1379
Q2,3035,3035,-1,20
Q2,3036,3036,-1,731
Q2,3037,3037,-1,3038
Q2,3038,3038,-1,2903
Q2,3039,3039,-1,1105
Q2,3040,3040,-1,3239
Q2,3041,3041,-1,411
Q2,3042,3042,-1,652
Q2,3043,3043,-1,705
Q2,3044,3044,-1,2051
Q2,3045,3045,-1,1331
Q2,3046,3046,28,913
Q2,3047,3047,-1,913
Q2,3048,3048,-1,2391
Q2,3049,3049,-1,1826
Q2,3050,3050,-1,24
Q2,3051,3051,3,3038
Q2,3052,3052,-1,3038
Q2,3053,3053,40,3038
Q2,3054,3054,22,2988
Q2,3055,3055,-1,2988
Q2,3056,3056,44,2999
Q2,3057,3057,48,3096
Q2,3058,3058,55,1125
Q2,3059,3059,-1,1125
Q2,3060,3060,3,3096
Q2,3061,3061,-1,284
Q2,3062,3062,17,3277
Q2,3063,3063,34,24
Q2,3064,3064,14,24
Q2,3065,3065,-1,913
Q2,3066,3066,6,912
Q2,3067,3067,42,3194
Q2,3068,3068,-1,913
Q2,3069,3069,-1,2690
Q2,3070,3070,-1,2014
Q2,3071,3071,-1,3038
Q2,3072,3072,80,3548
Q2,3073,3073,17,2237
Q2,3074,3074,-1,713
Q2,3075,3075,63,801
Q2,3076,3076,9,800
Q2,3077,3077,2,3078
Q2,3078,3078,24,793
Q2,3079,3079,20,3077
Q2,3080,3080,64,3104
Q2,3081,3081,43,3087
Q2,3082,3082,10,3087
Q2,3083,3083,44,800
Q2,3084,3084,11,3087
Q2,3085,3085,-1,3097
Q2,3086,3086,7,3099
Q2,3087,3087,1,3087
Q2,3088,3088,-1,1309
Q2,3089,3089,74,713
Q2,3090,3090,-1,713
Q2,3091,3091,25,3087
Q2,3092,3092,75,3087
Q2,3093,3093,-1,1331
Q2,3094,3094,-1,1633
Q2,3095,3095,17,3087
Q2,3096,3096,1,3096
Q2,3097,3097,11,3076
Q2,3098,3098,8,3104
Q2,3099,3099,2,3087
Q2,3100,3100,2,3096
Q2,3101,3101,8,3104
Q2,3102,3102,-1,713
Q2,3103,3103,-1,3087
Q2,3104,3104,1,3104
Q2,3105,3105,-1,713
Q2,3106,3106,-1,80
Q2,3107,3107,-1,793
Q2,3108,3108,51,1106
Q2,3109,3109,-1,1490
Q2,3110,3110,-1,3327
Q2,3111,3111,16,3168
Q2,3112,3112,-1,3168
Q2,3113,3113,86,2399
Q2,3114,3114,-1,3314
Q2,3115,3115,-1,3347
Q2,3116,3116,-1,3168
Q2,3117,3117,-1,3314
Q2,3118,3118,-1,2399
Q2,3119,3119,-1,3168
Q2,3120,3120,-1,1331
Q2,3121,3121,-1,2648
Q2,3122,3122,-1,2399
Q2,3123,3123,-1,3340
Q2,3124,3124,-1,3340
Q2,3125,3125,-1,3344
Q2,3126,3126,-1,2425
Q2,3127,3127,-1,3314
Q2,3128,3128,-1,3344
Q2,3129,3129,-1,3168
Q2,3130,3130,-1,2988
Q2,3131,3131,-1,3168
Q2,3132,3132,-1,1580
Q2,3133,3133,-1,3168
Q2,3134,3134,-1,3168
Q2,3135,3135,-1,3168
Q2,3136,3136,-1,2399
Q2,3137,3137,-1,1309
Q2,3138,3138,-1,3168
Q2,3139,3139,-1,2432
Q2,3140,3140,-1,3327
Q2,3141,3141,-1,3314
Q2,3142,3142,-1,1830
Q2,3143,3143,-1,2412
Q2,3144,3144,-1,3327
Q2,3145,3145,-1,3327
Q2,3146,3146,-1,3327
Q2,3147,3147,-1,2412
Q2,3148,3148,-1,3327
Q2,3149,3149,-1,2412
Q2,3150,3150,-1,2412
Q2,3151,3151,-1,2412
Q2,3152,3152,-1,3172
Q2,3153,3153,-1,3168
Q2,3154,3154,-1,2415
Q2,3155,3155,-1,1821
Q2,3156,3156,-1,1821
Q2,3157,3157,-1,1821
Q2,3158,3158,-1,1821
Q2,3159,3159,-1,1821
Q2,3160,3160,32,3344
Q2,3161,3161,-1,1821
Q2,3162,3162,-1,3168
Q2,3163,3163,-1,1821
Q2,3164,3164,-1,1489
Q2,3165,3165,-1,1821
Q2,3166,3166,-1,751
Q2,3167,3167,-1,1379
Q2,3168,3168,1,3168
Q2,3169,3169,-1,2167
Q2,3170,3170,-1,1830
Q2,3171,3171,-1,1830
Q2,3172,3172,1,3172
Q2,3173,3173,-1,1830
Q2,3174,3174,-1,1830
Q2,3175,3175,-1,3676
Q2,3176,3176,-1,2602
Q2,3177,3177,-1,2602
Q2,3178,3178,-1,2532
Q2,3179,3179,-1,779
Q2,3180,3180,31,2013
Q2,3181,3181,1,3181
Q2,3182,3182,-1,2013
Q2,3183,3183,-1,464
Q2,3184,3184,-1,284
Q2,3185,3185,-1,284
Q2,3186,3186,-1,284
Q2,3187,3187,-1,22
Q2,3188,3188,-1,3733
Q2,3189,3189,-1,24
Q2,3190,3190,-1,24
Q2,3191,3191,-1,1399
Q2,3192,3192,-1,1399
Q2,3193,3193,-1,1399
Q2,3194,3194,16,1399
Q2,3195,3195,-1,24
Q2,3196,3196,-1,24
Q2,3197,3197,-1,24
Q2,3198,3198,-1,24
Q2,3199,3199,-1,24
Q2,3200,3200,-1,24
Q2,3201,3201,-1,2592
Q2,3202,3202,-1,3452
Q2,3203,3203,-1,3452
Q2,3204,3204,-1,1893
Q2,3205,3205,8,2972
Q2,3206,3206,-1,1379
Q2,3207,3207,-1,777
Q2,3208,3208,-1,777
Q2,3209,3209,-1,777
Q2,3210,3210,-1,2380
Q2,3211,3211,-1,2321
Q2,3212,3212,30,2809
Q2,3213,3213,64,3212
Q2,3214,3214,-1,3212
Q2,3215,3215,-1,3676
Q2,3216,3216,-1,284
Q2,3217,3217,-1,1888
Q2,3218,3218,-1,1490
Q2,3219,3219,-1,20
Q2,3220,3220,-1,3057
Q2,3221,3221,-1,3239
Q2,3222,3222,-1,713
Q2,3223,3223,10,1766
Q2,3224,3224,1,3224
Q2,3225,3225,-1,219
Q2,3226,3226,-1,1704
Q2,3227,3227,-1,3168
Q2,3228,3228,-1,1704
Q2,3229,3229,-1,1704
Q2,3230,3230,-1,1704
Q2,3231,3231,-1,2722
Q2,3232,3232,2,3239
Q2,3233,3233,32,204
Q2,3234,3234,-1,3239
Q2,3235,3235,2,2898
Q2,3236,3236,-1,2761
Q2,3237,3237,3,3239
Q2,3238,3238,7,3240
Q2,3239,3239,7,3232
Q2,3240,3240,10,2893
Q2,3241,3241,8,3259
Q2,3242,3242,-1,2014
Q2,3243,3243,-1,1309
Q2,3244,3244,-1,1309
Q2,3245,3245,-1,2913
Q2,3246,3246,-1,3249
Q2,3247,3247,-1,1309
Q2,3248,3248,2,2912
Q2,3249,3249,4,3019
Q2,3250,3250,55,3060
Q2,3251,3251,54,1580
Q2,3252,3252,-1,1945
Q2,3253,3253,-1,1945
Q2,3254,3254,-1,1379
Q2,3255,3255,-1,2167
Q2,3256,3256,-1,2167
Q2,3257,3257,24,2393
Q2,3258,3258,-1,3308
Q2,3259,3259,12,2391
Q2,3260,3260,-1,2393
Q2,3261,3261,5,2391
Q2,3262,3262,-1,2391
Q2,3263,3263,-1,3308
Q2,3264,3264,-1,3308
Q2,3265,3265,2,2940
Q2,3266,3266,3,3265
Q2,3267,3267,85,2706
Q2,3268,3268,-1,3344
Q2,3269,3269,-1,3261
Q2,3270,3270,-1,3168
Q2,3271,3271,21,1830
Q2,3272,3272,-1,30
Q2,3273,3273,-1,489
Q2,3274,3274,-1,489
Q2,3275,3275,48,79
Q2,3276,3276,-1,2357
Q2,3277,3277,-1,3446
Q2,3278,3278,-1,30
Q2,3279,3279,-1,3446
Q2,3280,3280,-1,2357
Q2,3281,3281,-1,1000
Q2,3282,3282,-1,1000
Q2,3283,3283,82,3446
Q2,3284,3284,-1,3287
Q2,3285,3285,-1,3287
Q2,3286,3286,5,3446
Q2,3287,3287,-1,1000
Q2,3288,3288,-1,20
Q2,3289,3289,-1,421
Q2,3290,3290,-1,2357
Q2,3291,3291,-1,1309
Q2,3292,3292,-1,715
Q2,3293,3293,-1,715
Q2,3294,3294,-1,3239
Q2,3295,3295,-1,1945
Q2,3296,3296,-1,2648
Q2,3297,3297,2,1709
Q2,3298,3298,-1,1501
Q2,3299,3299,-1,1501
Q2,3300,3300,-1,914
Q2,3301,3301,-1,1105
Q2,3302,3302,56,1490
Q2,3303,3303,-1,3327
Q2,3304,3304,-1,85
Q2,3305,3305,-1,3062
Q2,3306,3306,2,2391
Q2,3307,3307,-1,2390
Q2,3308,3308,40,3306
Q2,3309,3309,-1,1331
Q2,3310,3310,-1,1331
Q2,3311,3311,-1,2432
Q2,3312,3312,51,3168
Q2,3313,3313,-1,3168
Q2,3314,3314,4,2410
Q2,3315,3315,-1,3314
Q2,3316,3316,-1,1830
Q2,3317,3317,24,3325
Q2,3318,3318,-1,1331
Q2,3319,3319,-1,2620
Q2,3320,3320,-1,3325
Q2,3321,3321,17,3325
Q2,3322,3322,82,2425
Q2,3323,3323,-1,2410
Q2,3324,3324,-1,2399
Q2,3325,3325,12,3314
Q2,3326,3326,-1,3168
Q2,3327,3327,1,3327
Q2,3328,3328,-1,3327
Q2,3329,3329,-1,3327
Q2,3330,3330,19,1830
Q2,3331,3331,10,1830
Q2,3332,3332,-1,3327
Q2,3333,3333,-1,2587
Q2,3334,3334,-1,2410
Q2,3335,3335,-1,2399
Q2,3336,3336,-1,2199
Q2,3337,3337,-1,1821
Q2,3338,3338,-1,2425
Q2,3339,3339,-1,3340
Q2,3340,3340,2,2425
Q2,3341,3341,80,3340
Q2,3342,3342,3,2429
Q2,3343,3343,14,3344
Q2,3344,3344,2,2429
Q2,3345,3345,21,3340
Q2,3346,3346,-1,2425
Q2,3347,3347,18,3325
Q2,3348,3348,-1,24
Q2,3349,3349,7,913
Q2,3350,3350,-1,2706
Q2,3351,3351,-1,2410
Q2,3352,3352,-1,1235
Q2,3353,3353,-1,3307
Q2,3354,3354,61,489
Q2,3355,3355,27,489
Q2,3356,3356,-1,2175
Q2,3357,3357,78,2321
Q2,3358,3358,-1,2321
Q2,3359,3359,-1,3676
Q2,3360,3360,24,1891
Q2,3361,3361,53,1105
Q2,3362,3362,-1,1105
Q2,3363,3363,14,1893
Q2,3364,3364,-1,1105
Q2,3365,3365,85,1105
Q2,3366,3366,-1,489
Q2,3367,3367,-1,3402
Q2,3368,3368,-1,3402
Q2,3369,3369,-1,487
Q2,3370,3370,-1,1945
Q2,3371,3371,-1,1309
Q2,3372,3372,-1,1309
Q2,3373,3373,-1,1625
Q2,3374,3374,-1,1625
Q2,3375,3375,79,3563
Q2,3376,3376,-1,2175
Q2,3377,3377,-1,24
Q2,3378,3378,-1,2256
Q2,3379,3379,-1,3382
Q2,3380,3380,-1,22
Q2,3381,3381,60,2167
Q2,3382,3382,-1,2588
Q2,3383,3383,-1,1384
Q2,3384,3384,-1,1625
Q2,3385,3385,-1,24
Q2,3386,3386,-1,24
Q2,3387,3387,-1,20
Q2,3388,3388,-1,1410
Q2,3389,3389,-1,1625
Q2,3390,3390,-1,1625
Q2,3391,3391,-1,1407
Q2,3392,3392,-1,2245
Q2,3393,3393,-1,219
Q2,3394,3394,-1,219
Q2,3395,3395,-1,3029
Q2,3396,3396,-1,3029
Q2,3397,3397,-1,1000
Q2,3398,3398,-1,3029
Q2,3399,3399,-1,3029
Q2,3400,3400,-1,3029
Q2,3401,3401,-1,1406
Q2,3402,3402,1,3402
Q2,3403,3403,-1,1399
Q2,3404,3404,13,2357
Q2,3405,3405,9,1322
Q2,3406,3406,-1,132
Q2,3407,3407,-1,493
Q2,3408,3408,-1,1648
Q2,3409,3409,-1,2048
Q2,3410,3410,-1,793
Q2,3411,3411,-1,1275
Q2,3412,3412,-1,1275
Q2,3413,3413,-1,3636
Q2,3414,3414,-1,2975
Q2,3415,3415,-1,3239
Q2,3416,3416,-1,1309
Q2,3417,3417,-1,2202
Q2,3418,3418,-1,1339
Q2,3419,3419,13,1310
Q2,3420,3420,54,1309
Q2,3421,3421,-1,3419
Q2,3422,3422,-1,1397
Q2,3423,3423,-1,3636
Q2,3424,3424,-1,1893
Q2,3425,3425,-1,1105
Q2,3426,3426,-1,1105
Q2,3427,3427,-1,3597
Q2,3428,3428,-1,129
Q2,3429,3429,-1,3636
Q2,3430,3430,-1,228
Q2,3431,3431,-1,1919
Q2,3432,3432,-1,1407
Q2,3433,3433,-1,2120
Q2,3434,3434,-1,2120
Q2,3435,3435,-1,35
Q2,3436,3436,-1,30
Q2,3437,3437,5,1407
Q2,3438,3438,8,3436
Q2,3439,3439,-1,24
Q2,3440,3440,-1,20
Q2,3441,3441,-1,2190
Q2,3442,3442,-1,1309
Q2,3443,3443,-1,3559
Q2,3444,3444,20,1000
Q2,3445,3445,-1,1255
Q2,3446,3446,3,2532
Q2,3447,3447,-1,2532
Q2,3448,3448,-1,429
Q2,3449,3449,-1,1888
Q2,3450,3450,-1,1468
Q2,3451,3451,9,3598
Q2,3452,3452,8,3598
Q2,3453,3453,-1,1339
Q2,3454,3454,-1,2571
Q2,3455,3455,-1,3181
Q2,3456,3456,-1,3181
Q2,3457,3457,-1,513
Q2,3458,3458,-1,24
Q2,3459,3459,41,514
Q2,3460,3460,-1,1343
Q2,3461,3461,-1,49
Q2,3462,3462,-1,1531
Q2,3463,3463,40,506
Q2,3464,3464,15,2029
Q2,3465,3465,15,506
Q2,3466,3466,-1,1467
Q2,3467,3467,-1,2029
Q2,3468,3468,12,3464
Q2,3469,3469,5,506
Q2,3470,3470,9,506
Q2,3471,3471,48,506
Q2,3472,3472,35,506
Q2,3473,3473,1,3473
Q2,3474,3474,3,1467
Q2,3475,3475,-1,1467
Q2,3476,3476,71,3473
Q2,3477,3477,6,3473
Q2,3478,3478,8,1467
Q2,3479,3479,-1,3641
Q2,3480,3480,-1,1467
Q2,3481,3481,-1,1343
Q2,3482,3482,31,1467
Q2,3483,3483,3,1467
Q2,3484,3484,48,1343
Q2,3485,3485,1,3485
Q2,3486,3486,-1,1384
Q2,3487,3487,-1,463
Q2,3488,3488,-1,3765
Q2,3489,3489,64,3765
Q2,3490,3490,-1,3765
Q2,3491,3491,-1,3765
Q2,3492,3492,-1,3765
Q2,3493,3493,-1,3765
Q2,3494,3494,-1,3765
Q2,3495,3495,-1,3765
Q2,3496,3496,-1,3765
Q2,3497,3497,-1,3765
Q2,3498,3498,-1,3765
Q2,3499,3499,-1,3765
Q2,3500,3500,-1,3765
Q2,3501,3501,-1,3765
Q2,3502,3502,3,1945
Q2,3503,3503,4,1945
Q2,3504,3504,2,3522
Q2,3505,3505,-1,605
Q2,3506,3506,-1,605
Q2,3507,3507,31,827
Q2,3508,3508,-1,235
Q2,3509,3509,-1,1339
Q2,3510,3510,27,3509
Q2,3511,3511,18,3509
Q2,3512,3512,39,644
Q2,3513,3513,-1,3522
Q2,3514,3514,-1,3194
Q2,3515,3515,-1,3465
Q2,3516,3516,-1,3530
Q2,3517,3517,-1,3530
Q2,3518,3518,-1,2761
Q2,3519,3519,66,2901
Q2,3520,3520,-1,2901
Q2,3521,3521,-1,1398
Q2,3522,3522,-1,3563
Q2,3523,3523,-1,3659
Q2,3524,3524,-1,1418
Q2,3525,3525,-1,2886
Q2,3526,3526,-1,3610
Q2,3527,3527,-1,1424
Q2,3528,3528,5,1765
Q2,3529,3529,2,3528
Q2,3530,3530,2,1384
Q2,3531,3531,-1,1343
Q2,3532,3532,-1,512
Q2,3533,3533,-1,3636
Q2,3534,3534,10,3598
Q2,3535,3535,6,3598
Q2,3536,3536,-1,463
Q2,3537,3537,-1,30
Q2,3538,3538,-1,32
Q2,3539,3539,-1,2168
Q2,3540,3540,-1,32
Q2,3541,3541,-1,1080
Q2,3542,3542,-1,30
Q2,3543,3543,-1,544
Q2,3544,3544,14,3636
Q2,3545,3545,-1,30
Q2,3546,3546,-1,3548
Q2,3547,3547,-1,3528
Q2,3548,3548,-1,800
Q2,3549,3549,-1,2120
Q2,3550,3550,-1,30
Q2,3551,3551,-1,2013
Q2,3552,3552,32,1150
Q2,3553,3553,66,24
Q2,3554,3554,-1,1385
Q2,3555,3555,-1,21
Q2,3556,3556,-1,2120
Q2,3557,3557,-1,2120
Q2,3558,3558,-1,1401
Q2,3559,3559,-1,2060
Q2,3560,3560,-1,1406
Q2,3561,3561,12,1826
Q2,3562,3562,-1,3168
Q2,3563,3563,53,3168
Q2,3564,3564,-1,24
Q2,3565,3565,-1,2779
Q2,3566,3566,-1,3563
Q2,3567,3567,-1,3636
Q2,3568,3568,-1,3108
Q2,3569,3569,-1,2518
Q2,3570,3570,-1,1106
Q2,3571,3571,-1,3436
Q2,3572,3572,-1,2532
Q2,3573,3573,-1,1625
Q2,3574,3574,-1,1893
Q2,3575,3575,-1,355
Q2,3576,3576,-1,1640
Q2,3577,3577,-1,1401
Q2,3578,3578,-1,2435
Q2,3579,3579,-1,3350
Q2,3580,3580,-1,1309
Q2,3581,3581,3,812
Q2,3582,3582,100,463
Q2,3583,3583,-1,1429
Q2,3584,3584,-1,815
Q2,3585,3585,50,3592
Q2,3586,3586,10,3456
Q2,3587,3587,26,3653
Q2,3588,3588,22,848
Q2,3589,3589,47,848
Q2,3590,3590,39,848
Q2,3591,3591,84,848
Q2,3592,3592,49,848
Q2,3593,3593,66,848
Q2,3594,3594,-1,3601
Q2,3595,3595,3,3598
Q2,3596,3596,4,3601
Q2,3597,3597,6,3601
Q2,3598,3598,3,3601
Q2,3599,3599,-1,489
Q2,3600,3600,-1,495
Q2,3601,3601,2,3595
Q2,3602,3602,6,3595
Q2,3603,3603,-1,1421
Q2,3604,3604,-1,1421
Q2,3605,3605,-1,284
Q2,3606,3606,-1,3215
Q2,3607,3607,30,1014
Q2,3608,3608,67,1127
Q2,3609,3609,-1,1127
Q2,3610,3610,-1,3533
Q2,3611,3611,-1,1435
Q2,3612,3612,-1,1435
Q2,3613,3613,-1,1435
Q2,3614,3614,33,3623
Q2,3615,3615,89,1105
Q2,3616,3616,-1,3676
Q2,3617,3617,41,3623
Q2,3618,3618,-1,522
Q2,3619,3619,-1,3636
Q2,3620,3620,-1,827
Q2,3621,3621,-1,3623
Q2,3622,3622,-1,3623
Q2,3623,3623,1,3623
Q2,3624,3624,-1,1898
Q2,3625,3625,-1,3325
Q2,3626,3626,-1,763
Q2,3627,3627,-1,3273
Q2,3628,3628,-1,1421
Q2,3629,3629,4,520
Q2,3630,3630,-1,1893
Q2,3631,3631,-1,3509
Q2,3632,3632,4,905
Q2,3633,3633,-1,20
Q2,3634,3634,-1,3265
Q2,3635,3635,-1,30
Q2,3636,3636,38,30
Q2,3637,3637,-1,35
Q2,3638,3638,-1,35
Q2,3639,3639,-1,35
Q2,3640,3640,1,3640
Q2,3641,3641,68,852
Q2,3642,3642,1,3642
Q2,3643,3643,-1,20
Q2,3644,3644,2,3650
Q2,3645,3645,6,3650
Q2,3646,3646,4,3650
Q2,3647,3647,28,3650
Q2,3648,3648,5,3650
Q2,3649,3649,9,3650
Q2,3650,3650,1,3650
Q2,3651,3651,3,3650
Q2,3652,3652,-1,3355
Q2,3653,3653,-1,3656
Q2,3654,3654,26,3641
Q2,3655,3655,-1,3641
Q2,3656,3656,2,3659
Q2,3657,3657,5,3659
Q2,3658,3658,7,3659
Q2,3659,3659,1,3659
Q2,3660,3660,3,3659
Q2,3661,3661,5,3659
Q2,3662,3662,-1,3528
Q2,3663,3663,-1,1893
Q2,3664,3664,-1,2575
Q2,3665,3665,-1,2575
Q2,3666,3666,-1,3028
Q2,3667,3667,-1,2708
Q2,3668,3668,-1,1891
Q2,3669,3669,-1,3661
Q2,3670,3670,52,827
Q2,3671,3671,-1,2175
Q2,3672,3672,-1,2175
Q2,3673,3673,-1,1893
Q2,3674,3674,-1,1893
Q2,3675,3675,5,3223
Q2,3676,3676,7,1399
Q2,3677,3677,1,3677
Q2,3678,3678,-1,495
Q2,3679,3679,11,2199
Q2,3680,3680,-1,2480
Q2,3681,3681,-1,507
Q2,3682,3682,15,20
Q2,3683,3683,94,2587
Q2,3684,3684,-1,1640
Q2,3685,3685,-1,2199
Q2,3686,3686,-1,1893
Q2,3687,3687,-1,2190
Q2,3688,3688,-1,1893
Q2,3689,3689,-1,1640
Q2,3690,3690,-1,1125
Q2,3691,3691,-1,1331
Q2,3692,3692,-1,1338
Q2,3693,3693,-1,982
Q2,3694,3694,-1,1295
Q2,3695,3695,-1,162
Q2,3696,3696,-1,1106
Q2,3697,3697,-1,1625
Q2,3698,3698,-1,1318
Q2,3699,3699,-1,2587
Q2,3700,3700,-1,2532
Q2,3701,3701,-1,2532
Q2,3702,3702,-1,2532
Q2,3703,3703,-1,2532
Q2,3704,3704,-1,2532
Q2,3705,3705,-1,1945
Q2,3706,3706,-1,2190
Q2,3707,3707,-1,2587
Q2,3708,3708,-1,2587
Q2,3709,3709,-1,2587
Q2,3710,3710,-1,2099
Q2,3711,3711,-1,2175
Q2,3712,3712,-1,850
Q2,3713,3713,-1,165
Q2,3714,3714,-1,3603
Q2,3715,3715,-1,1105
Q2,3716,3716,-1,1309
Q2,3717,3717,-1,2167
Q2,3718,3718,-1,493
Q2,3719,3719,-1,9
Q2,3720,3720,2,3419
Q2,3721,3721,-1,2708
Q2,3722,3722,-1,3224
Q2,3723,3723,-1,3224
Q2,3724,3724,-1,2532
Q2,3725,3725,-1,3224
Q2,3726,3726,-1,439
Q2,3727,3727,-1,2532
Q2,3728,3728,-1,2532
Q2,3729,3729,-1,1274
Q2,3730,3730,-1,3731
Q2,3731,3731,-1,2320
Q2,3732,3732,84,1703
Q2,3733,3733,-1,997
Q2,3734,3734,77,997
Q2,3735,3735,-1,809
Q2,3736,3736,-1,284
Q2,3737,3737,-1,2587
Q2,3738,3738,-1,3677
Q2,3739,3739,-1,1309
Q2,3740,3740,-1,3677
Q2,3741,3741,-1,711
Q2,3742,3742,-1,1338
Q2,3743,3743,-1,714
Q2,3744,3744,-1,2690
Q2,3745,3745,-1,175
Q2,3746,3746,-1,1826
Q2,3747,3747,-1,1447
Q2,3748,3748,-1,1447
Q2,3749,3749,-1,495
Q2,3750,3750,-1,495
Q2,3751,3751,-1,1648
Q2,3752,3752,-1,713
Q2,3753,3753,-1,1178
Q2,3754,3754,-1,1274
Q2,3755,3755,-1,1274
Q2,3756,3756,-1,88
Q2,3757,3757,-1,86
Q2,3758,3758,-1,1275
Q2,3759,3759,54,1275
Q2,3760,3760,-1,175
Q2,3761,3761,-1,495
Q2,3762,3762,-1,175
Q2,3763,3763,-1,495
Q2,3764,3764,-1,495
Q2,3765,3765,-1,1640
Q3,0,0,-1,1016
Q3,1,1,-1,677
Q3,2,2,4,1274
Q3,3,3,-1,3327
Q3,4,4,-1,9
Q3,5,5,-1,2234
Q3,6,6,-1,30
Q3,7,7,-1,3447
Q3,8,8,1,8
Q3,9,9,1,9
Q3,10,10,-1,30
Q3,11,11,-1,1322
Q3,12,12,-1,1322
Q3,13,13,14,149
Q3,14,14,21,1379
Q3,15,15,37,1379
Q3,16,16,-1,70
Q3,17,17,-1,2247
Q3,18,18,5,35
Q3,19,19,14,20
Q3,20,20,3,35
Q3,21,21,12,35
Q3,22,22,4,35
Q3,23,23,83,35
Q3,24,24,7,20
Q3,25,25,-1,2247
Q3,26,26,53,2239
Q3,27,27,88,30
Q3,28,28,-1,30
Q3,29,29,-1,30
Q3,30,30,3,35
Q3,31,31,12,35
Q3,32,32,13,2239
Q3,33,33,24,2239
Q3,34,34,5,9
Q3,35,35,6,9
Q3,36,36,-1,3641
Q3,37,37,-1,3641
Q3,38,38,-1,3641
Q3,39,39,-1,3641
Q3,40,40,-1,3677
Q3,41,41,-1,3765
Q3,42,42,55,2399
Q3,43,43,-1,67
Q3,44,44,-1,3314
Q3,45,45,3,2234
Q3,46,46,44,48
Q3,47,47,6,48
Q3,48,48,1,48
Q3,49,49,2,51
Q3,50,50,-1,51
Q3,51,51,2,81
Q3,52,52,-1,3239
Q3,53,53,-1,3239
Q3,54,54,-1,3239
Q3,55,55,-1,54
Q3,56,56,-1,54
Q3,57,57,64,1467
Q3,58,58,52,47
Q3,59,59,-1,47
Q3,60,60,-1,175
Q3,61,61,-1,713
Q3,62,62,-1,1728
Q3,63,63,-1,1728
Q3,64,64,-1,1728
